sample	reference	predicted_accuracy	null_model_p0	null_model_p0_stdev	damage_model_p	damage_model_p_stdev	damage_model_pmin	damage_model_pmin_stdev	damage_model_pmax	damage_model_pmax_stdev	pvalue	qvalue	RMSE	nb_reads_aligned	coverage	reflen	CtoT-0	CtoT-1	CtoT-2	CtoT-3	CtoT-4	CtoT-5	CtoT-6	CtoT-7	CtoT-8	CtoT-9	CtoT-10	CtoT-11	CtoT-12	CtoT-13	CtoT-14	CtoT-15	CtoT-16	CtoT-17	CtoT-18	CtoT-19
BGG_OOSDC	NODE_136266_length_3348_cov_7.7	0.231	0.012	0.006	0.679	1.794	0.013	0.007	0.013	0.026	0.986	1.000	0.024	159	6.648	3348	0.000	0.000	0.000	0.062	0.000	0.071	0.000	0.000	0.000	0.048	0.000	0.000	0.000	0.059	0.000	0.000	0.000	0.000	0.000	0.000
BGG_OOSDC	NODE_148215_length_3190_cov_6.4	0.190	0.002	0.002	0.606	3.545	0.003	0.003	0.003	0.011	0.968	1.000	0.010	114	5.242	3190	0.000	0.000	0.000	0.000	0.000	0.048	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
BGG_OOSDC	NODE_69582_length_4961_cov_22.4	0.325	0.013	0.002	0.329	1.884	0.013	0.003	0.015	0.010	0.777	1.000	0.010	716	19.964	4961	0.007	0.035	0.000	0.026	0.000	0.011	0.009	0.000	0.018	0.026	0.026	0.019	0.000	0.016	0.000	0.010	0.017	0.009	0.020	0.009
BGG_OOSDC	NODE_76631_length_4684_cov_36.9	0.381	0.011	0.002	0.536	5.654	0.011	0.003	0.011	0.010	0.998	1.000	0.009	1082	32.527	4684	0.011	0.010	0.007	0.006	0.029	0.013	0.000	0.029	0.000	0.016	0.006	0.024	0.006	0.013	0.019	0.000	0.000	0.014	0.000	0.020
BGG_OOSDC	NODE_83448_length_4460_cov_9.3	0.240	0.010	0.003	0.259	0.985	0.011	0.005	0.011	0.011	1.000	1.000	0.012	294	8.316	4460	0.000	0.026	0.000	0.000	0.000	0.000	0.000	0.036	0.022	0.018	0.021	0.000	0.000	0.020	0.025	0.000	0.026	0.000	0.000	0.000
BGG_OOSDC	NODE_130492_length_3431_cov_7.9	0.283	0.022	0.006	0.990	7.102	0.022	0.007	0.026	0.030	0.985	1.000	0.028	173	6.737	3431	0.026	0.000	0.032	0.033	0.000	0.000	0.000	0.042	0.038	0.065	0.091	0.000	0.000	0.040	0.000	0.000	0.000	0.000	0.000	0.071
BGG_OOSDC	NODE_154775_length_3112_cov_22.8	0.345	0.020	0.003	0.171	1.087	0.022	0.010	0.022	0.013	0.959	1.000	0.015	483	20.898	3112	0.020	0.019	0.024	0.000	0.000	0.047	0.041	0.000	0.025	0.014	0.013	0.012	0.034	0.015	0.049	0.039	0.029	0.014	0.014	0.000
BGG_OOSDC	NODE_134816_length_3368_cov_8.7	0.237	0.013	0.006	0.751	2.108	0.013	0.007	0.013	0.030	1.000	1.000	0.028	184	7.730	3368	0.000	0.000	0.040	0.000	0.000	0.000	0.000	0.094	0.000	0.000	0.000	0.033	0.000	0.000	0.000	0.000	0.000	0.083	0.000	0.000
BGG_OOSDC	NODE_160150_length_3052_cov_11.1	0.226	0.005	0.003	0.137	0.500	0.008	0.010	0.008	0.009	1.000	1.000	0.012	212	9.845	3052	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.028	0.033	0.036	0.000	0.000	0.000	0.000	0.000	0.000
BGG_OOSDC	NODE_117851_length_3641_cov_8.3	0.267	0.005	0.003	0.990	0.695	0.005	0.003	0.021	0.011	0.532	1.000	0.010	181	7.227	3641	0.021	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.029	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.030	0.000	0.029
BGG_OOSDC	NODE_111580_length_3760_cov_10.5	0.290	0.012	0.004	0.990	1.296	0.011	0.004	0.024	0.017	0.763	1.000	0.016	243	8.965	3760	0.024	0.000	0.036	0.000	0.029	0.033	0.000	0.033	0.036	0.000	0.000	0.000	0.000	0.038	0.000	0.000	0.000	0.000	0.000	0.000
BGG_OOSDC	NODE_88744_length_4300_cov_10.6	0.257	0.006	0.002	0.990	1.266	0.005	0.003	0.014	0.011	0.706	1.000	0.010	315	9.654	4300	0.014	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.020	0.036	0.022	0.000	0.000	0.000	0.018	0.000	0.000
BGG_OOSDC	NODE_148548_length_3186_cov_7.5	0.205	0.005	0.003	0.348	1.409	0.006	0.005	0.006	0.014	1.000	1.000	0.014	146	6.546	3186	0.000	0.000	0.000	0.000	0.000	0.000	0.045	0.000	0.000	0.000	0.000	0.000	0.000	0.050	0.000	0.000	0.000	0.000	0.000	0.000
BGG_OOSDC	NODE_91088_length_4236_cov_11.7	0.377	0.030	0.008	0.990	3.390	0.029	0.008	0.040	0.036	0.926	1.000	0.033	358	10.696	4236	0.040	0.027	0.028	0.033	0.022	0.000	0.030	0.065	0.000	0.000	0.108	0.108	0.000	0.044	0.000	0.026	0.000	0.000	0.061	0.000
BGG_OOSDC	NODE_69878_length_4950_cov_6.4	0.257	0.017	0.006	0.811	1.567	0.018	0.007	0.018	0.029	1.000	1.000	0.027	201	5.574	4950	0.000	0.000	0.048	0.056	0.000	0.000	0.067	0.000	0.038	0.000	0.000	0.000	0.000	0.000	0.053	0.000	0.000	0.080	0.000	0.000
BGG_OOSDC	NODE_139890_length_3297_cov_19.0	0.362	0.019	0.003	0.786	1.034	0.018	0.003	0.031	0.013	0.801	1.000	0.012	413	16.657	3297	0.030	0.024	0.016	0.000	0.028	0.017	0.000	0.029	0.000	0.017	0.028	0.000	0.038	0.030	0.018	0.000	0.037	0.033	0.016	0.016
BGG_OOSDC	NODE_123092_length_3549_cov_4.7	0.228	0.003	0.003	0.000	0.000	0.015	0.014	0.015	0.006	1.000	1.000	0.018	108	4.204	3549	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.062	0.000	0.000
BGG_OOSDC	NODE_131764_length_3413_cov_7.9	0.271	0.012	0.004	0.990	1.501	0.011	0.004	0.023	0.018	0.812	1.000	0.016	175	6.943	3413	0.023	0.000	0.000	0.000	0.000	0.038	0.042	0.000	0.000	0.000	0.000	0.000	0.000	0.031	0.036	0.034	0.030	0.000	0.000	0.000
BGG_OOSDC	NODE_108747_length_3817_cov_15.2	0.234	0.004	0.002	0.854	2.180	0.004	0.002	0.004	0.008	0.980	1.000	0.008	377	13.367	3817	0.000	0.000	0.013	0.015	0.000	0.000	0.000	0.000	0.000	0.015	0.000	0.000	0.000	0.000	0.000	0.029	0.000	0.000	0.000	0.000
BGG_OOSDC	NODE_145789_length_3220_cov_6.4	0.348	0.019	0.007	0.990	1.256	0.018	0.007	0.043	0.031	0.737	1.000	0.029	146	5.503	3220	0.043	0.000	0.000	0.000	0.000	0.077	0.067	0.000	0.000	0.062	0.000	0.062	0.000	0.000	0.067	0.000	0.000	0.000	0.000	0.000
BGG_OOSDC	NODE_140123_length_3294_cov_9.8	0.243	0.011	0.004	0.461	0.936	0.013	0.005	0.013	0.017	1.000	1.000	0.017	239	9.159	3294	0.000	0.000	0.000	0.000	0.061	0.000	0.000	0.027	0.000	0.025	0.036	0.026	0.000	0.000	0.026	0.000	0.023	0.000	0.000	0.000
BGG_OOSDC	NODE_99328_length_4024_cov_21.6	0.283	0.005	0.001	0.990	2.288	0.005	0.002	0.008	0.007	0.922	1.000	0.006	577	19.358	4024	0.008	0.000	0.010	0.000	0.000	0.000	0.000	0.009	0.000	0.009	0.010	0.011	0.000	0.019	0.012	0.018	0.000	0.000	0.000	0.000
BGG_OOSDC	NODE_84726_length_4419_cov_14.5	0.274	0.006	0.002	0.990	0.940	0.006	0.002	0.014	0.008	0.730	1.000	0.007	403	12.585	4419	0.014	0.000	0.000	0.000	0.000	0.016	0.000	0.000	0.016	0.016	0.000	0.000	0.000	0.000	0.000	0.000	0.014	0.014	0.016	0.016
BGG_OOSDC	NODE_138283_length_3319_cov_11.1	0.328	0.021	0.006	0.593	1.892	0.020	0.008	0.033	0.029	0.770	1.000	0.027	242	9.508	3319	0.030	0.040	0.000	0.034	0.000	0.056	0.000	0.000	0.000	0.000	0.037	0.038	0.105	0.048	0.000	0.000	0.037	0.000	0.000	0.000
BGG_OOSDC	NODE_84910_length_4414_cov_12.4	0.297	0.010	0.004	0.990	1.622	0.010	0.004	0.022	0.019	0.804	1.000	0.017	353	10.814	4414	0.022	0.000	0.000	0.024	0.000	0.000	0.028	0.000	0.000	0.000	0.000	0.000	0.056	0.051	0.000	0.000	0.000	0.027	0.000	0.000
BGG_OOSDC	NODE_101446_length_3975_cov_93.8	0.742	0.020	0.002	0.722	3.839	0.021	0.002	0.021	0.010	0.996	1.000	0.009	2306	82.815	3975	0.019	0.013	0.032	0.021	0.032	0.011	0.011	0.025	0.022	0.013	0.039	0.037	0.017	0.016	0.020	0.028	0.010	0.013	0.017	0.011
BGG_OOSDC	NODE_149096_length_3179_cov_6.4	0.219	0.010	0.005	0.631	1.713	0.011	0.005	0.011	0.021	1.000	1.000	0.020	134	5.933	3179	0.000	0.000	0.000	0.048	0.000	0.000	0.043	0.000	0.000	0.000	0.000	0.038	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.062
BGG_OOSDC	NODE_67200_length_5061_cov_9.5	0.271	0.014	0.003	0.990	3.346	0.013	0.004	0.018	0.016	0.953	1.000	0.015	289	8.081	5061	0.019	0.000	0.043	0.022	0.026	0.000	0.000	0.018	0.027	0.000	0.000	0.000	0.021	0.025	0.000	0.047	0.000	0.000	0.026	0.000
BGG_OOSDC	NODE_130236_length_3435_cov_6.9	0.192	0.002	0.002	0.606	3.545	0.002	0.003	0.002	0.010	1.000	1.000	0.009	153	6.064	3435	0.000	0.000	0.000	0.000	0.000	0.042	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
BGG_OOSDC	NODE_96011_length_4106_cov_7.7	0.223	0.006	0.003	0.172	0.581	0.009	0.009	0.009	0.012	1.000	1.000	0.015	204	6.777	4106	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.045	0.000	0.000	0.040	0.000	0.037	0.000	0.000	0.000	0.000	0.000
BGG_OOSDC	NODE_157409_length_3082_cov_8.0	0.435	0.018	0.007	0.000	0.282	0.059	0.141	0.059	0.019	1.000	1.000	0.052	177	7.083	3082	0.000	0.000	0.042	0.000	0.000	0.042	0.000	0.042	0.000	0.000	0.000	0.000	0.037	0.000	0.000	0.000	0.074	0.000	0.000	0.120
BGG_OOSDC	NODE_84802_length_4417_cov_6.6	0.322	0.009	0.004	0.990	0.616	0.008	0.004	0.034	0.016	0.521	1.000	0.015	184	5.995	4417	0.034	0.000	0.000	0.050	0.036	0.000	0.000	0.000	0.000	0.031	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.027	0.000	0.000
BGG_OOSDC	NODE_90505_length_4251_cov_7.4	0.332	0.020	0.005	0.575	1.063	0.019	0.006	0.036	0.022	0.707	1.000	0.021	223	6.532	4251	0.031	0.045	0.000	0.037	0.000	0.000	0.000	0.024	0.034	0.026	0.077	0.000	0.000	0.028	0.000	0.030	0.000	0.000	0.040	0.033
BGG_OOSDC	NODE_131013_length_3423_cov_7.4	0.200	0.003	0.002	0.414	1.738	0.004	0.003	0.004	0.011	0.949	1.000	0.010	164	6.515	3423	0.000	0.000	0.000	0.000	0.000	0.026	0.000	0.000	0.000	0.000	0.000	0.042	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
BGG_OOSDC	NODE_159076_length_3063_cov_43.1	0.478	0.026	0.003	0.810	6.501	0.026	0.004	0.028	0.016	0.993	1.000	0.015	847	36.779	3063	0.028	0.033	0.010	0.025	0.025	0.010	0.000	0.059	0.035	0.000	0.031	0.035	0.011	0.043	0.033	0.051	0.031	0.023	0.020	0.019
BGG_OOSDC	NODE_84584_length_4424_cov_21.7	0.305	0.012	0.002	0.574	2.111	0.013	0.003	0.013	0.010	0.996	1.000	0.009	636	19.010	4424	0.009	0.015	0.000	0.012	0.023	0.039	0.000	0.011	0.011	0.000	0.012	0.026	0.013	0.000	0.011	0.012	0.012	0.012	0.012	0.014
BGG_OOSDC	NODE_85532_length_4395_cov_15.3	0.246	0.005	0.002	0.881	1.459	0.005	0.002	0.005	0.007	0.972	1.000	0.007	434	14.023	4395	0.000	0.000	0.022	0.012	0.012	0.014	0.000	0.000	0.000	0.000	0.012	0.000	0.000	0.000	0.011	0.000	0.000	0.000	0.000	0.012
BGG_OOSDC	NODE_163930_length_3011_cov_7.8	0.260	0.012	0.004	0.114	0.307	0.021	0.019	0.021	0.014	1.000	1.000	0.021	148	6.941	3011	0.000	0.000	0.000	0.000	0.000	0.000	0.050	0.000	0.038	0.000	0.000	0.045	0.000	0.000	0.000	0.036	0.000	0.042	0.000	0.036
BGG_OOSDC	NODE_160730_length_3046_cov_6.2	0.307	0.020	0.008	0.990	2.569	0.019	0.009	0.034	0.037	0.851	1.000	0.034	118	5.635	3046	0.034	0.000	0.000	0.056	0.000	0.000	0.125	0.000	0.000	0.000	0.048	0.000	0.000	0.000	0.077	0.000	0.000	0.000	0.062	0.000
BGG_OOSDC	NODE_69148_length_4978_cov_6.5	0.211	0.005	0.003	0.447	1.458	0.005	0.003	0.005	0.011	1.000	1.000	0.011	208	5.889	4978	0.000	0.000	0.000	0.000	0.000	0.033	0.000	0.025	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.034
BGG_OOSDC	NODE_96691_length_4087_cov_6.4	0.216	0.006	0.003	0.254	0.802	0.008	0.006	0.008	0.013	1.000	1.000	0.015	165	5.973	4087	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.040	0.000	0.045	0.000	0.038	0.000	0.000	0.000	0.000	0.000	0.000	0.000
BGG_OOSDC	NODE_125465_length_3510_cov_10.6	0.213	0.003	0.002	0.369	1.500	0.004	0.003	0.004	0.010	1.000	1.000	0.010	229	9.338	3510	0.000	0.000	0.000	0.000	0.000	0.000	0.036	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.030	0.000	0.000	0.000
BGG_OOSDC	NODE_131360_length_3418_cov_5.9	0.188	0.002	0.002	0.606	3.546	0.002	0.003	0.002	0.010	0.985	1.000	0.009	127	5.239	3418	0.000	0.000	0.000	0.000	0.000	0.043	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
BGG_OOSDC	NODE_89271_length_4285_cov_9.2	0.281	0.020	0.006	0.990	15.859	0.020	0.006	0.022	0.028	0.997	1.000	0.025	249	8.054	4285	0.022	0.000	0.042	0.029	0.000	0.000	0.000	0.067	0.000	0.057	0.029	0.029	0.000	0.000	0.000	0.000	0.069	0.000	0.062	0.000
BGG_OOSDC	NODE_98998_length_4032_cov_15.9	0.311	0.016	0.003	0.990	2.121	0.016	0.003	0.022	0.013	0.890	1.000	0.012	433	13.836	4032	0.022	0.000	0.020	0.000	0.035	0.035	0.000	0.019	0.000	0.025	0.019	0.032	0.000	0.000	0.015	0.019	0.030	0.013	0.018	0.016
BGG_OOSDC	NODE_135285_length_3361_cov_17.8	0.281	0.006	0.002	0.990	1.240	0.006	0.002	0.014	0.009	0.756	1.000	0.009	373	15.535	3361	0.014	0.000	0.017	0.000	0.000	0.023	0.000	0.000	0.000	0.022	0.018	0.018	0.000	0.000	0.000	0.015	0.000	0.000	0.000	0.000
BGG_OOSDC	NODE_69752_length_4954_cov_10.9	0.274	0.006	0.003	0.990	1.017	0.005	0.003	0.017	0.012	0.610	1.000	0.011	335	9.589	4954	0.017	0.000	0.000	0.041	0.000	0.020	0.018	0.000	0.000	0.020	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
BGG_OOSDC	NODE_124761_length_3521_cov_47.3	0.437	0.012	0.002	0.356	2.395	0.012	0.003	0.014	0.008	0.934	1.000	0.008	1186	40.573	3521	0.008	0.030	0.000	0.018	0.013	0.006	0.005	0.005	0.022	0.017	0.005	0.022	0.011	0.006	0.012	0.012	0.023	0.006	0.000	0.022
BGG_OOSDC	NODE_67190_length_5061_cov_9.2	0.259	0.004	0.002	0.990	0.918	0.004	0.002	0.015	0.010	0.582	1.000	0.009	306	8.090	5061	0.015	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.020	0.020	0.000	0.000	0.000	0.000	0.033	0.000	0.000
BGG_OOSDC	NODE_72800_length_4831_cov_6.5	0.210	0.004	0.002	0.892	2.518	0.005	0.003	0.005	0.011	0.984	1.000	0.011	205	5.754	4831	0.000	0.000	0.024	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.025	0.000	0.037	0.000	0.000	0.000	0.000	0.000	0.000	0.000
BGG_OOSDC	NODE_87889_length_4324_cov_8.0	0.209	0.004	0.003	0.387	1.577	0.004	0.004	0.004	0.012	1.000	1.000	0.011	216	7.068	4324	0.000	0.000	0.000	0.000	0.000	0.000	0.042	0.000	0.000	0.000	0.000	0.000	0.000	0.034	0.000	0.000	0.000	0.000	0.000	0.000
BGG_OOSDC	NODE_82431_length_4492_cov_8.4	0.277	0.006	0.002	0.990	0.642	0.005	0.003	0.022	0.011	0.540	1.000	0.010	224	7.055	4492	0.022	0.000	0.000	0.000	0.024	0.024	0.000	0.024	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.026	0.000	0.000	0.000
BGG_OOSDC	NODE_106182_length_3870_cov_7.0	0.248	0.016	0.008	0.785	2.040	0.017	0.009	0.017	0.036	1.000	1.000	0.033	175	6.278	3870	0.000	0.000	0.036	0.040	0.074	0.000	0.000	0.000	0.000	0.000	0.133	0.000	0.000	0.000	0.000	0.037	0.000	0.000	0.000	0.000
BGG_OOSDC	NODE_160011_length_3053_cov_7.6	0.274	0.015	0.006	0.115	0.363	0.025	0.028	0.025	0.021	1.000	1.000	0.029	134	6.378	3053	0.000	0.000	0.000	0.000	0.000	0.059	0.000	0.050	0.000	0.000	0.000	0.000	0.000	0.067	0.000	0.000	0.056	0.077	0.000	0.000
BGG_OOSDC	NODE_71311_length_4891_cov_25.8	0.335	0.007	0.002	0.990	1.166	0.007	0.002	0.014	0.008	0.699	1.000	0.007	782	22.592	4891	0.014	0.000	0.008	0.024	0.000	0.008	0.009	0.000	0.000	0.017	0.000	0.008	0.000	0.009	0.007	0.000	0.007	0.000	0.017	0.019
BGG_OOSDC	NODE_117361_length_3650_cov_10.9	0.288	0.014	0.004	0.990	2.274	0.013	0.005	0.023	0.020	0.899	1.000	0.019	262	9.535	3650	0.023	0.000	0.000	0.000	0.024	0.000	0.000	0.000	0.021	0.000	0.054	0.044	0.000	0.000	0.033	0.023	0.054	0.000	0.000	0.000
BGG_OOSDC	NODE_152953_length_3132_cov_9.7	0.562	0.023	0.007	0.000	0.196	0.083	0.138	0.083	0.019	1.000	1.000	0.067	174	7.834	3132	0.000	0.045	0.000	0.048	0.000	0.000	0.000	0.000	0.000	0.000	0.045	0.000	0.040	0.053	0.000	0.043	0.000	0.000	0.095	0.100
BGG_OOSDC	NODE_142726_length_3260_cov_11.1	0.234	0.008	0.003	0.262	0.605	0.010	0.005	0.010	0.013	1.000	1.000	0.014	243	9.735	3260	0.000	0.000	0.000	0.000	0.000	0.029	0.000	0.000	0.000	0.036	0.030	0.000	0.000	0.037	0.000	0.027	0.000	0.000	0.000	0.000
BGG_OOSDC	NODE_122939_length_3552_cov_5.0	0.219	0.011	0.007	0.620	2.489	0.012	0.009	0.012	0.034	1.000	1.000	0.032	114	4.457	3552	0.000	0.000	0.000	0.000	0.100	0.000	0.000	0.111	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
BGG_OOSDC	NODE_78410_length_4622_cov_13.4	0.236	0.005	0.002	0.572	1.341	0.005	0.002	0.005	0.008	1.000	1.000	0.008	394	11.772	4622	0.000	0.000	0.000	0.017	0.000	0.016	0.000	0.000	0.000	0.021	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.017	0.020
BGG_OOSDC	NODE_139224_length_3306_cov_11.2	0.244	0.011	0.003	0.659	1.001	0.012	0.003	0.012	0.013	1.000	1.000	0.013	258	10.098	3306	0.000	0.000	0.019	0.023	0.000	0.000	0.022	0.042	0.023	0.000	0.000	0.000	0.000	0.021	0.000	0.023	0.023	0.000	0.023	0.000
BGG_OOSDC	NODE_147166_length_3203_cov_8.3	0.253	0.016	0.005	0.386	0.667	0.018	0.006	0.018	0.020	1.000	1.000	0.021	176	7.583	3203	0.000	0.000	0.000	0.032	0.000	0.000	0.037	0.032	0.065	0.029	0.000	0.000	0.045	0.000	0.043	0.030	0.000	0.000	0.000	0.000
BGG_OOSDC	NODE_93435_length_4172_cov_19.0	0.309	0.016	0.003	0.601	2.773	0.017	0.004	0.017	0.014	0.992	1.000	0.013	535	17.036	4172	0.012	0.019	0.000	0.027	0.031	0.025	0.000	0.023	0.013	0.000	0.014	0.027	0.017	0.000	0.012	0.000	0.043	0.038	0.000	0.025
BGG_OOSDC	NODE_79893_length_4572_cov_8.0	0.295	0.022	0.006	0.826	6.060	0.021	0.007	0.026	0.027	0.967	1.000	0.025	265	7.077	4572	0.025	0.032	0.000	0.000	0.000	0.000	0.031	0.000	0.000	0.038	0.023	0.065	0.029	0.034	0.097	0.000	0.029	0.031	0.000	0.000
BGG_OOSDC	NODE_140506_length_3289_cov_7.7	0.282	0.009	0.006	0.990	1.597	0.008	0.006	0.026	0.027	0.603	1.000	0.025	156	6.805	3289	0.026	0.000	0.000	0.000	0.000	0.100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.059
BGG_OOSDC	NODE_149871_length_3169_cov_6.5	0.229	0.013	0.006	0.453	1.271	0.014	0.008	0.014	0.027	0.979	1.000	0.026	136	5.749	3169	0.000	0.000	0.000	0.000	0.059	0.000	0.050	0.000	0.000	0.000	0.000	0.000	0.056	0.000	0.000	0.000	0.000	0.000	0.000	0.087
BGG_OOSDC	NODE_128438_length_3463_cov_7.9	0.297	0.012	0.005	0.990	1.397	0.011	0.006	0.029	0.025	0.694	1.000	0.023	181	6.988	3463	0.029	0.000	0.000	0.000	0.000	0.000	0.042	0.048	0.000	0.000	0.000	0.000	0.087	0.000	0.034	0.000	0.000	0.000	0.000	0.000
BGG_OOSDC	NODE_139261_length_3306_cov_8.9	0.475	0.028	0.007	0.000	0.308	0.065	0.138	0.065	0.019	1.000	1.000	0.048	190	8.214	3306	0.000	0.087	0.033	0.000	0.000	0.038	0.000	0.000	0.000	0.000	0.034	0.000	0.000	0.067	0.043	0.080	0.050	0.067	0.000	0.050
BGG_OOSDC	NODE_71434_length_4886_cov_17.7	0.267	0.006	0.002	0.747	1.119	0.007	0.002	0.007	0.008	1.000	1.000	0.007	553	15.927	4886	0.000	0.000	0.012	0.014	0.012	0.011	0.000	0.000	0.011	0.000	0.011	0.000	0.000	0.025	0.000	0.011	0.013	0.000	0.000	0.000
BGG_OOSDC	NODE_91289_length_4231_cov_9.9	0.244	0.004	0.002	0.000	0.489	0.012	0.045	0.012	0.006	1.000	1.000	0.012	254	8.646	4231	0.000	0.000	0.000	0.000	0.000	0.027	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.025	0.000	0.000	0.000	0.000	0.029	0.000
BGG_OOSDC	NODE_113955_length_3713_cov_8.2	0.296	0.008	0.003	0.990	0.657	0.007	0.003	0.028	0.013	0.577	1.000	0.012	201	7.137	3713	0.028	0.000	0.000	0.000	0.029	0.031	0.000	0.000	0.000	0.000	0.000	0.026	0.000	0.028	0.000	0.024	0.000	0.000	0.000	0.000
BGG_OOSDC	NODE_101135_length_3982_cov_6.2	0.238	0.014	0.004	0.630	1.148	0.015	0.005	0.015	0.020	1.000	1.000	0.019	164	5.648	3982	0.000	0.000	0.000	0.043	0.050	0.029	0.000	0.000	0.042	0.000	0.000	0.000	0.042	0.000	0.000	0.000	0.034	0.000	0.000	0.038
BGG_OOSDC	NODE_154245_length_3117_cov_13.3	0.243	0.006	0.002	0.138	0.438	0.009	0.009	0.009	0.008	1.000	1.000	0.011	280	12.401	3117	0.000	0.000	0.000	0.018	0.000	0.000	0.000	0.000	0.000	0.019	0.021	0.000	0.000	0.000	0.000	0.021	0.037	0.000	0.000	0.000
BGG_OOSDC	NODE_68250_length_5017_cov_7.5	0.226	0.008	0.002	0.754	1.305	0.008	0.003	0.008	0.011	1.000	1.000	0.011	248	6.779	5017	0.000	0.000	0.021	0.000	0.022	0.020	0.023	0.000	0.026	0.000	0.000	0.000	0.000	0.000	0.025	0.016	0.000	0.000	0.000	0.000
BGG_OOSDC	NODE_87644_length_4332_cov_12.1	0.266	0.013	0.005	0.504	1.076	0.015	0.006	0.015	0.021	0.994	1.000	0.020	322	10.560	4332	0.000	0.000	0.020	0.023	0.000	0.000	0.000	0.039	0.024	0.026	0.020	0.083	0.000	0.026	0.000	0.000	0.000	0.000	0.000	0.000
BGG_OOSDC	NODE_105420_length_3886_cov_11.2	0.218	0.003	0.002	0.535	1.746	0.004	0.002	0.004	0.009	1.000	1.000	0.008	261	9.860	3886	0.000	0.000	0.000	0.000	0.026	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.019	0.000	0.023	0.000	0.000	0.000
BGG_OOSDC	NODE_109175_length_3808_cov_5.9	0.338	0.021	0.008	0.990	1.855	0.020	0.009	0.040	0.036	0.808	1.000	0.033	138	5.208	3808	0.040	0.000	0.000	0.050	0.000	0.034	0.000	0.000	0.133	0.043	0.062	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.050
BGG_OOSDC	NODE_87817_length_4327_cov_17.7	0.300	0.014	0.004	0.672	0.999	0.016	0.004	0.016	0.017	0.957	1.000	0.017	503	15.949	4327	0.000	0.000	0.020	0.019	0.067	0.000	0.000	0.000	0.020	0.020	0.000	0.000	0.000	0.025	0.022	0.018	0.019	0.039	0.000	0.021
BGG_OOSDC	NODE_68249_length_5017_cov_8.4	0.224	0.002	0.002	0.000	0.000	0.006	0.008	0.006	0.003	1.000	1.000	0.008	270	7.745	5017	0.000	0.000	0.000	0.000	0.000	0.025	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.024	0.000
BGG_OOSDC	NODE_71915_length_4866_cov_13.5	0.301	0.005	0.002	0.990	0.595	0.004	0.002	0.020	0.009	0.519	1.000	0.008	420	12.270	4866	0.020	0.000	0.000	0.000	0.021	0.021	0.000	0.020	0.000	0.000	0.000	0.019	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
BGG_OOSDC	NODE_160667_length_3046_cov_8.1	0.280	0.007	0.004	0.990	1.087	0.006	0.005	0.026	0.020	0.558	1.000	0.019	154	6.895	3046	0.026	0.000	0.000	0.000	0.000	0.000	0.000	0.043	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.077
BGG_OOSDC	NODE_110416_length_3783_cov_15.7	0.320	0.019	0.004	0.990	2.766	0.019	0.004	0.025	0.017	0.959	1.000	0.016	363	13.441	3783	0.026	0.000	0.027	0.034	0.000	0.032	0.032	0.000	0.000	0.000	0.000	0.000	0.037	0.030	0.034	0.033	0.000	0.040	0.030	0.029
